Casting_Temperature_C,Rolling_Speed_m_min,Cooling_Rate_C_s,UTS_MPa,Elongation_%,Conductivity_%_IACS
706.8501588215643,167.27188317513264,37.492990186052545,502.9772016582739,78.62440717168312,54.38843558743776
731.4441682941305,135.23304065766408,27.288527900990047,527.2894489732507,82.31382368017606,54.20133849785596
711.5443761830903,165.81791493282805,34.456097778415675,505.7472934459405,80.74018244756743,53.947890209161415
702.4357136293816,161.27904129142019,25.215510387750843,505.8989248480961,78.19064283717779,53.859451803806934
720.8572493302015,139.3688698628306,37.719438869338,525.5854401914892,77.69056772858036,54.181477392633525
725.3388608442723,152.72928888341772,35.844627902629306,517.5383529044718,81.82031840530706,53.96032845809652
698.3520953950475,128.8364285098996,32.96730596348879,514.4343709324688,76.93734935490411,53.82034127472898
698.3809608144159,147.15387020613497,35.958871496449255,512.3209640197784,78.39959575020285,54.489313451233585
691.8335713466771,172.87184037333844,26.414861449776584,500.84115479620846,78.28420376231453,54.42334739825331
726.8201007532821,145.27148278952345,32.92983748265284,517.902158521728,77.78348876852398,53.95564226795411
723.1902263810903,170.37400238852533,29.369147377246684,515.6650742527133,79.23572849770225,54.816692735776314
713.7315437874906,155.41520191558166,39.589291948344595,511.4850671193068,78.93287857461469,54.42592280842561
732.2085224484599,131.5126027861414,37.85676925935853,532.2366303770572,78.74388586293884,54.57109664615876
730.2835076475027,154.8663746818738,35.99913543750965,521.5250143370039,79.89034271661737,54.49882805286214
719.2677182198377,150.35899974942382,39.00621452874598,515.9044995652727,80.09933965567313,54.764088248094566
733.4135640256629,143.91848011178303,30.202649568482105,525.7010983810283,81.74274027205091,53.93758122756832
700.2920605018384,127.17782637096423,38.513198484822716,513.2688721198247,78.40620055658698,54.77589745496098
695.5959809698863,145.0025198308338,29.878573481600654,505.7688997613756,78.51489040163744,54.67086361254007
703.4874805758495,124.36574257437763,35.991950795367295,513.6398557127019,76.86732095083697,54.28649297167496
692.8543428044658,125.92614308392507,36.046253676646735,507.3907067740178,76.1982733332016,54.46403305852164
716.5584764000516,144.95499197596297,25.275248146811403,523.6086152541003,81.15345142217664,53.67232613049504
736.830284614748,138.32288891810782,30.415895474172927,529.3059151874976,83.68656392876883,53.97856489998049
691.9671770334255,175.53265955173342,25.291490086127467,490.45726604003573,76.96473515017398,53.575657750081625
696.1054957005014,142.54234832281622,39.95638026415373,503.9029561962575,77.87163615093941,53.92160571835562
712.6099514141717,165.471487324326,26.83295142743857,511.9448217770278,80.72643046335915,53.850470445646046
736.6937508763953,151.81485158197455,33.14216343472164,519.1214864131622,82.24982253309273,54.31010923545802
705.8078052488376,162.24514011854012,36.858343581439556,496.82022217980176,78.4890970403908,54.32869059899591
715.3617404344196,135.60695898092396,28.01895403391339,509.9565368199223,79.4945763472973,53.80007384686832
692.0786429525197,176.51429837029974,32.27579002143209,484.44015396414596,79.5793439989459,53.577211849381044
697.4171600481044,151.80530981486544,34.111431413817265,496.6729127882703,78.13235347564655,54.589634097434555
739.3315061479424,169.87944427711497,27.403071315933182,512.7975900918327,82.95193908021486,53.54490341666418
738.2559348218023,141.9027416085668,36.67833189867308,533.4833318263718,82.31599696799348,54.72663490140715
690.2469990467205,126.01268094303147,29.49004685784048,507.08879917715444,76.73777915477922,53.963441934426314
737.5905892711619,160.42269886325093,28.165346145082605,518.8521672809221,82.40161264317635,54.147577946830914
721.955996890775,120.46557890024548,33.37433119656126,517.621259460221,80.20464044137135,54.83900667262765
733.3959147260011,148.5175785939305,31.15470441464407,521.4270517974647,81.44170866069904,52.813075160134794
712.736992781693,131.56811415998754,38.804289169546266,508.2114218300293,79.65044396071076,54.894638124455525
715.7798014289625,157.64253026612172,38.200940472972306,508.75005577821287,78.7522901460123,54.8396290765972
714.442329012846,178.76519238827115,32.25025995083325,513.9140787391601,78.6269314829392,53.70289604648764
723.3432128773052,147.86417437923876,30.388956620883963,520.6313720184128,81.31759851709174,54.302006585867005
696.9825627378157,169.04989539154,29.88276972446898,496.7273219496732,77.67250719492945,53.487595236670984
691.4986794936339,150.46705121706725,29.01345434622261,504.0998424087286,77.35417951177551,54.25733884283906
705.3964970795596,149.75040186624145,33.16821780568716,505.1654120892695,76.95244226499494,55.396385227758394
725.2340381368323,175.82540959072668,37.07467907101815,505.8660074768021,81.63275264230896,52.884871605387865
700.0926726061474,173.3979521248009,29.661349123053366,506.54759881329767,79.05021601637777,53.608891697808616
723.6716216662459,167.14802791127846,27.85141134532122,505.98002919013794,81.68266038467036,54.28392513055255
738.4956023053635,137.77534519900703,32.1322570927493,526.1445914145929,82.63027299629664,54.895683336942426
694.6950357894709,152.70050494343644,26.035516251965,503.0675328235221,76.65177081265858,53.30249409116589
723.6301059112564,133.4338339983411,35.5191850919456,517.1037317273385,80.81605030120751,54.05694999557228
712.1875109652285,146.63500188279238,32.775373994529005,515.3562796859336,78.97084889445145,53.89899851684353
733.4071127188753,149.05278394558744,32.44562211959281,520.4547485525503,80.75557306067435,53.83188670386412
698.8574894723693,169.89840241015986,29.50668069325034,501.778775650971,78.91046315402014,53.83306229504175
724.6312976113082,173.7617019194996,38.57010156297605,513.1170591285568,82.19313359973471,53.319439530388436
731.9057644824055,144.87720374378867,26.35729437774329,521.274660464937,83.36605114830972,53.951111151122035
737.2307109737012,121.06226670439423,38.047360133305475,540.8499688384873,82.44284810921548,54.08225008719098
724.1624014144822,171.70643038736128,30.65057803623884,507.2425925738656,80.85348308017709,53.86151980614803
714.8587382004214,130.45672071008164,38.20935273962533,525.0367052399299,79.35986386214196,54.10705485919024
720.8923620100607,157.31291783342363,35.93142187498575,519.1269718681435,79.38816152081355,54.06098090080254
733.4452492239359,121.49825402604787,26.562560899930574,539.1275594424558,81.74666369369038,53.7980499949501
718.5304873319415,143.97038851563386,37.47304429764031,516.9444073079958,80.88792047790027,54.786107307942835
691.5193529848418,179.157618126921,35.23265250549258,488.0694624947047,79.2134418052345,53.75027856298449
736.5474347753488,126.04161606622819,25.484528693730226,540.8452154944537,81.56403573588435,54.25618828974779
724.476337551578,145.42158911997853,27.00554023164505,516.9381846999137,79.10234325890386,54.012985198907685
723.8256692888623,138.42899701139714,34.53442083753543,516.3164226774842,80.12497189089716,54.31001455595844
700.7837576198858,174.30528740329586,34.939007543204276,497.1513588594301,79.2353794976995,53.956823562944614
722.9442735116329,172.16040647444132,36.199771492563926,504.9155612326987,82.55671606719417,54.404960545421524
709.6932202827079,134.26192561837374,35.80368101162473,517.1987765814586,80.48917918434637,54.23042091444867
722.5616488520747,124.87126722302587,34.89279932004932,520.791102350337,81.79681013158338,54.089246546341876
695.3296515153995,157.62830364366704,36.49358352619634,498.9389138150753,76.8587256215554,54.17444627878107
722.8922652301518,140.18212271302258,33.62628558838559,524.2303901094939,79.7865228700469,53.96425237878436
739.9706862885333,160.3250634363638,28.911870782866824,525.0062901642385,81.22766545244379,53.937529992068704
692.4106019430278,121.92718536406886,38.68564920596077,509.7050682251416,76.64129799787932,54.02842749586513
738.8587092110658,128.00395411064937,25.27321046397967,531.882536016073,83.53630818131877,54.75031590436122
710.3453980361435,161.1823339663586,30.498425798072354,506.8792759813219,81.13410570064566,53.60787879720641
733.5376725168629,132.74223931814987,35.93305439645745,524.7903891308997,81.90263180314628,54.99094051618531
729.1192742029136,171.4552605457441,31.407340617245115,513.1104256334946,81.08643942941919,53.88303134408727
718.3508130493334,123.51545326260812,25.372516112200216,524.5749786733489,79.49973068164991,54.70037238398908
726.9224604625663,132.92891896713448,25.989713546743197,522.9517438962487,81.28024521290618,53.80684909841986
733.9257780650674,179.91361490910413,34.72956053707433,515.0876427109538,81.85922610730358,52.91203251755003
710.2070160825516,145.98456615520757,39.4729689910795,507.1247943025982,77.58398108592799,53.50520877907126
706.3516580781619,162.1779398126786,33.27795453751749,501.5029788395489,79.8927410094471,55.29523086023831
723.3796692781792,130.95978293142082,32.60136727035653,518.7302972432935,80.28398456799145,54.04345936708691
730.392297097063,156.59212409913226,29.77487819584401,515.3928544598298,82.4119016410153,54.577655354366385
728.1142567388308,163.5663641021651,28.850360107990948,521.4231243722963,81.35798770643254,53.29246541771576
729.8906824429317,138.86859815199062,25.31477472634427,526.9149557414206,82.02054620086327,54.207036874823444
711.7791657406467,169.73382671855268,29.094323014607067,499.58481926133584,79.02125121325301,54.05875180207094
730.8917108087511,156.205054708337,31.736656612978784,520.7718304739167,81.15772296441072,55.49088859072689
696.0104527685304,143.3473805769018,27.969246745734253,503.04810064795174,78.84462506292829,53.96698175976107
717.2244548980425,153.4585436005895,26.310219827221438,509.1627414414866,80.27543626370482,53.63598493599291
690.2879330249061,154.60565084615547,35.76591800881904,491.33357392999386,76.13552338635249,54.34472865639015
706.2292914950135,129.93211756163197,38.419304036021,518.9946039481184,78.81353800275258,54.00668361161937
708.3230767435699,144.16394219201797,39.051581045306285,504.09303996584384,79.26540363893008,54.54418064364305
709.8086345804628,140.6058352811696,34.26998092745484,512.4627508158311,80.64025293734556,54.252597038435155
724.7733603344931,144.05416335474757,25.79161873898923,514.438874932198,82.34030836515932,53.698381914023145
709.4279050635173,165.66663530911546,36.112939449426605,508.89318167437364,79.07250798752652,54.312784402808
712.4346811311266,148.95230444800035,26.651429578928294,509.8598900995935,79.36356146950199,54.097666231775605
701.8772065437164,176.41896919435587,35.046221765317355,497.34059923594975,78.20710816674408,54.31689496288442
708.662589581467,137.62058480150617,36.690487536218136,512.5414480356314,78.50800107395787,55.183830589629046
701.3634813631576,144.94221469709575,35.887970662397095,508.7119279471289,78.84811082889985,54.017515726857916
693.6597961884222,167.21740862874248,39.27825708641696,496.72969932550495,78.44373188713702,53.907637033567504
720.172429669069,152.76147559924502,36.07219426701084,514.0414062099554,81.45346761285045,53.52100541955215
723.4106399277508,152.82168878546685,35.398146669727126,513.2668034519614,80.15895020679106,54.44026118283859
720.9745173004807,123.200409780311,28.926147582746538,515.6534888494366,80.13911795149662,54.02414308012159
713.1747021900286,143.91597976310734,38.87153029653852,507.81980236837285,78.95349927961729,54.51103479988307
708.9892890089615,136.24402394530395,27.693158061912502,517.2138360142927,77.58223404771437,54.77415953206852
733.1666824785913,179.96010736986693,38.57344917209689,511.066211711704,80.18518343070735,53.62966869255635
715.9540892568109,138.50130423793863,29.689938150188656,513.1066044684114,80.07635901223297,53.97164431727392
713.9590938814865,173.0697920876318,26.95245390816503,498.0299685923635,80.42755843318437,54.315607490146924
691.2821032903217,160.57402410242864,37.40024540906756,488.87060871398046,77.74937111646135,54.495976083833206
707.0623913813079,140.45498455152543,25.03743180401244,507.8786659245553,78.67387312605963,54.39694058022242
709.0097809392928,152.61206270244742,37.48132476521246,513.1615359291385,78.5358017078493,54.02781243535315
709.941139044845,170.43215279695164,28.934677630689638,501.0555727152254,79.27787621631056,53.15633720925912
719.0086184613666,173.0020978818547,38.27081909133432,509.6061074923341,79.60619499273439,53.67947846379083
716.680127336344,129.6236325003687,35.37218773362369,516.4376747710716,80.58742106761788,53.90646717222529
720.3952546396722,140.37438847249018,34.99274999275885,521.2796442582332,78.98171385436736,54.58688427215718
728.2441630771065,140.11339081281432,30.47979344747265,520.3293102856654,80.15113103029408,54.350722729131526
730.6492869358046,122.52268776455668,25.891044608361565,522.4084159107829,81.47194116751494,53.993285552098776
725.9061538113248,155.8942655911138,37.45109647308366,514.8400318888309,79.35245685414063,53.97614150945278
737.7761847977467,171.28920317953128,27.56355692764792,526.671333536416,80.49897035443561,54.076203936212046
690.9116291338181,142.89446326953106,30.583879628421283,511.53689716380404,76.06849177234099,54.02306739312019
699.7888992841773,164.40215669905064,34.00532028263623,503.00646914627026,78.03590932583715,53.745511484373665
690.3781437489071,157.66202481604438,32.23380607840932,497.2051703525716,78.05665488729572,55.05735143790483
722.3737357077301,142.53892412958004,27.97990952756977,519.9446996254666,81.48974462878735,53.85939685192286
734.9015274474993,128.46358796953783,27.109245353234257,530.4959490265547,83.72260590962732,54.59186886702909
702.1741148288149,162.55943116655806,26.84869408375436,502.11979430260453,78.97664189626464,54.10766740845371
736.3517272398153,171.27391013647443,37.94511822248801,518.9984106785784,81.97411732518596,53.284535297332425
693.0133695144781,161.15126954408953,25.473393235920003,499.20243820478004,77.77726025262346,53.55845822754276
736.7218013402758,121.07270904208909,39.655213893998415,530.4592260306896,81.48759297359166,54.99193804083143
707.5811343619818,132.97397366345947,27.97793035578121,507.92209108503477,81.43976225000434,54.16407747752019
695.0710414224608,124.16879909301191,26.654834453186172,507.984584772226,78.4357138568418,53.5589389086201
714.2935879593163,154.2231659745736,33.65457482165193,514.877438432654,80.09490432394315,54.32810393441518
702.8388283860254,165.38866073042476,26.199789369110448,501.6455048514085,77.82877906723004,53.578956857491235
704.2436450980962,126.63475122411957,34.036798947453924,515.6328316397498,79.132946837342,54.63233455444708
705.3644982463144,170.3002692356031,37.7593996722042,500.17709071395416,79.3068118203447,55.396072629840766
730.1512948916331,153.330538703729,25.718470322011374,513.7784983096448,82.83951610100061,54.172283554389466
716.9580638337627,161.3981407285035,36.99802906792816,508.8664411239712,80.47598945488137,54.432065682207146
705.5653849578002,178.28411091651878,30.917161614731782,494.1851797001977,78.88394218695946,53.708504858602545
720.5166891655459,125.02085929486184,27.39235950746815,517.3206409262966,80.51262762831799,53.73784476835697
725.8075337111596,174.07344137866735,27.641447204011886,516.7099174863266,81.12660033214647,54.32405699022311
703.6312000366767,127.56616175924455,38.78146815541339,511.44532146589387,78.53123363945791,54.197048102527674
710.6774550762676,143.57752839820094,26.659086279109967,508.5580453913733,81.00244163447745,53.98281559112774
696.0943046668474,171.08632177986686,38.001741806734856,504.8110542213681,78.78198292554922,54.94590938615633
699.057467476734,174.3752542042721,33.163669314754216,501.2910826541066,79.00047423566147,53.75066696490335
724.0558926982492,150.38230041270873,25.585842682246586,515.0557100978028,83.15550711618289,54.61555791542179
699.0719173847814,155.6462782965255,31.967142185760075,504.98025683119494,75.65259625391332,54.27661911971266
716.2581691833531,162.48884007591343,37.26174271714451,508.20349097759896,79.30267120815205,53.84380093389049
725.4523130861216,169.96552010716286,35.89304181458651,508.27310211451396,80.73930659876847,54.18890929193329
695.3438461547372,127.29067017225996,32.33173626527077,511.85817814811554,77.24556832824922,54.01551734891077
718.3656109814452,168.60415849375366,37.900748195443256,506.98004851599546,79.01177296371998,54.5243359335917
702.8281391850682,148.876569030697,26.805471426703445,507.128588928322,77.22538070680844,54.67089065239663
738.1463437618789,147.03740550649013,38.64911580088553,530.0687664034908,81.57084997405936,54.32711182541222
714.1772823359962,145.4339851198199,37.69661812725023,518.014511151029,80.42692438107893,54.97083072473144
730.2996274887579,150.55269511476257,35.62415238485854,517.2335387506698,82.02269147193714,54.28699297022659
717.511327107813,176.70303320367623,37.26831613193124,508.17491160423907,79.13558701794405,54.435592539618916
692.170626642741,152.8922263675291,33.15723260263999,494.57836418038295,77.7794461126738,55.60982068734981
721.6575687797011,177.19065229578837,35.127436436465004,509.9236595076926,81.76698487136295,55.168200078670694
737.5701671103328,130.81740783693843,33.40897106061668,530.2823377330905,80.56650111265722,54.268729261508206
720.0805910073166,163.44815872995798,30.33142795761924,512.9007446964881,80.33265172247816,54.118899481573784
730.9594429713395,168.73437231652483,33.532911960417664,513.3721860174911,81.70579498992201,53.456336526673326
734.2103231674204,160.7477298800917,28.861979987978884,529.3011989879452,81.98794865737989,54.36908510535237
701.4039885974466,156.41533681359243,31.604187562611777,499.270894716544,79.41082287563147,54.2625387616007
700.6022419954113,153.88876686517094,29.211631108903646,508.9922494929967,77.10181661443409,53.65833552713892
720.5490494425496,171.65582895472176,26.843316841920835,503.61928443601664,79.70692044136152,54.41373229308777
710.5514234903352,169.29879582987002,29.827927845848592,507.00779386935324,80.24578729943708,53.77076579381484
731.993065143336,127.33732327083597,37.77980827277156,530.6742854766762,79.60809203960001,54.22176893761412
735.0011561699006,170.91525942185268,30.716211559634587,516.5008796162059,82.7760728800416,54.104919792257995
707.6710689651359,144.84411716642654,36.220054734533036,507.9056772799214,79.40592231601886,54.043423571263396
701.8435279487242,135.22180979974866,27.62796781357242,511.06089548816396,79.54487414389916,54.1845014947929
729.0262757621931,172.18611408083555,31.366287387514625,514.1923553239968,80.86502355408389,54.7785899633079
703.7403017774068,145.9214879780245,26.72284104002765,517.0433869268275,79.54772656245275,53.76789956316169
731.130715925684,168.501881410609,27.079315950512346,510.6530921131578,80.586818224892,54.19427224623957
711.1869126824381,135.80421671735067,34.261545698351036,512.0726238444439,78.99110904085994,54.03543916577867
723.3774949645735,120.23575928533307,34.112227261735164,527.0416974820334,80.66847707364813,53.993291198898916
694.7767656917334,149.72755157417666,28.200578610322932,501.1898484216375,77.16889821410028,54.025961500353894
721.1929662338287,126.01369539857305,32.11634791433198,522.2921693086894,80.73158609570052,55.72440339554878
712.5883839368614,165.26255733149458,37.94959250466922,512.0671839458012,78.21715153965943,54.49717914036838
719.3304231587737,136.56450816416464,27.613022630147242,504.5945266129912,80.82104199420502,54.417641688410974
698.4007103872432,146.61873879620873,25.288157996102722,502.22498682966994,80.31751344330647,53.77729976381739
726.8436872472091,125.22201390549326,34.77992710995358,517.1433933207003,79.68870673060587,54.25108692792401
733.1398538771614,137.19955490683515,25.802473121330276,519.4309782820097,82.0013016153737,53.40231530010355
700.8369900045387,166.88941459551432,39.69910357858669,512.3747930839774,76.48078276347938,55.02260591750991
694.7857277760081,129.09527471413918,34.14430425698322,511.65512214352606,76.93840354666123,54.52638877359856
691.1819293023168,158.82957366761744,32.05594529265959,502.6999171761637,78.21734483733815,54.143797764018586
722.0985750221633,175.04555116827007,31.449888100364603,508.13297391166856,80.20673449540797,53.98046601688649
720.3547018044391,160.7902055854632,33.59605987775397,515.7338583507402,81.09807732532467,55.10909387428196
717.3348706357035,168.6613013575336,26.359366550803223,499.2362223729904,80.77140209470696,53.990324572158784
701.5973548057988,126.53829775823495,38.950285882292434,518.0286801342768,78.14770291512527,54.417356319040856
709.5452997952757,135.04390956012327,34.384631028278164,510.1602564368013,78.2058858333902,55.23680929471034
719.7238167593086,173.67233113443547,27.75967746416363,505.1036299426941,81.26988602122022,53.75364268276391
714.8383429429584,162.90633681708536,33.43871580646994,511.0730257786269,80.11603223242383,53.193918896089805
739.3892760107444,158.37322958263866,26.998847587495174,523.7649029234917,81.06094481369033,53.19274142896981
696.8219876278366,159.82600416730202,25.26329076337468,500.8862928056955,77.45450863133162,53.8111508692803
724.7572277023797,144.8520332582786,34.457754778209974,512.1075231058046,77.98380614977611,54.38645411700629
710.2159384052146,122.67339789705919,34.72725012805192,518.8050181775978,77.9196045278351,54.87878379554664
711.4099807462808,167.06649252424376,33.75544874205123,510.3878493832834,79.13984937650514,53.545292934114016
725.8798882829088,160.72279417292123,27.752248065400345,512.060670409079,80.14452078467319,53.835187678501995
724.6218075662184,148.36826784676347,34.05144787742151,524.3751086557817,79.92794176669707,53.7925212539833
739.5627996851094,173.98557692209545,25.847664113867797,513.222267086356,84.05446692039334,54.33395454180572
696.4197144727062,140.16957989910594,34.138575333578835,506.19172272521325,78.96385600462975,54.92228550902218
695.2054824692083,137.65930465387416,33.31025528661428,513.9815885053249,77.16036729482951,55.26874311866781
726.2169408564371,172.36777950476656,34.828822462586494,507.99113701329054,81.6737905969169,54.14866616134028
718.9193458503205,167.81925928553912,38.432134086285906,514.383822556384,81.18520073362193,55.02309808518553
703.7080333279903,150.89878863890067,37.75537157859305,516.457641883434,79.10158324545513,53.89966828613357
693.9709684494493,127.844084367471,39.70981287343808,509.487479259104,77.71053368431491,54.62372632616092
694.2829124798216,132.90428828790314,39.643615494048625,504.6350848166233,78.54443355099814,53.933419854734
734.7095437332059,159.3736794245284,36.58479540060629,515.6789740244943,82.4112325832477,54.42462615113998
699.5933662359372,143.1024742704247,39.34629433266592,513.3889543535778,76.77892764340302,54.498272946571824
706.1685781057761,170.18839149995827,38.00925828833668,508.4112425995988,78.5274626422218,52.8313778627516
701.3328201113494,176.99730055993226,35.9137367484246,504.8137655020385,77.78552609265417,54.503105257811555
707.7498152915969,168.3382155164951,26.130763819656327,503.2092512375702,80.62091682210395,54.26690813353196
693.4711921373047,142.65272537973343,25.735748324048316,509.1288131623678,77.47990974674262,53.81036688109118
715.9529895454135,167.32118575388546,37.563993512586556,507.53594209091074,78.96491430760217,54.218676941621055
693.3806281796108,141.08650040824102,32.34483786807547,499.9490883592913,78.74750299902894,53.489160882740904
730.0178253911181,130.02600526593804,37.219100265623815,531.6219950413395,81.4004985417624,54.05901169983151
701.6856040955216,122.00359229195145,29.693774059828293,522.4110757515665,80.7956540571924,55.20837927338939
717.0005957302255,143.1430027656612,30.96474787484519,510.4543871715078,79.28958065647385,53.61069168723947
734.0039543780729,174.2135582218369,35.50280081517898,509.54075490798203,81.10641946758234,53.97269359286774
722.5438684523597,134.33919526534058,38.7299010539814,521.1700853177283,81.43985952996472,53.73302556763827
716.6478893275668,132.39078989578704,26.31642211718329,523.3873507237522,79.06986745563648,54.37139315344657
706.2166876557687,178.18924711446243,37.922172169519094,493.9824737247759,80.0452525150268,54.25792352489889
706.6500956529098,121.50024677103552,36.89519087319048,518.0100524799237,77.61279463944689,54.884966457983694
723.4743477599095,167.14692902362526,29.73308906094782,508.6409604025684,81.47100388615459,54.15718449279405
739.7069680610584,139.28219734445221,30.328249211973393,531.5729703263186,80.6112333190419,54.92716078091026
723.091959492469,122.24927741217957,25.696922158328643,520.8817624151011,81.06947968131877,54.01443153381771
717.8891708685012,175.06815241257502,25.23610916675077,510.28315471184897,79.15758113912776,53.22490341032998
726.5325255119623,128.378539812575,32.155091895365935,523.9616267581201,82.97177319343942,54.0657300792033
713.260280614186,153.10675702354172,26.433094682459657,506.01241058162515,78.9327428145001,53.32447891523259
693.0071171300392,136.44325244577286,27.910027216228194,505.8890326084222,77.07635334321166,54.233157865963996
718.1148407938955,123.91156813108147,37.701507992899955,512.1940833851814,80.46183463604743,54.445103654920935
737.881264225269,122.99534913980274,33.56542586875679,529.246554510169,81.50889750019232,54.680123696975386
698.765147117883,126.93340193018032,34.5044865589917,512.9895583315106,78.85124374085791,53.612634975595505
724.5002445410333,124.28202083336281,27.8121899624788,516.1067421253482,80.34852477731361,54.3069174035865
700.0466844329528,165.63348693119536,37.42992706681629,487.4776118715908,77.34522113335191,54.69950410468227
716.7913842236541,149.13397213700574,38.01969658659621,501.9586638716594,79.75059488695506,54.55516893308418
694.833822482336,140.57352548093877,32.84991390569565,511.88049637438826,76.62395604598869,53.30349508543613
712.5185468129092,145.10213460792042,38.688366578179895,512.344837960265,79.71380271704942,54.316891507243824
727.8081664447623,175.73680413435739,37.672429374318725,508.52071501203795,81.77449369563006,53.629693065916626
707.378576211949,174.64510876428884,35.96986265011657,506.02152915502205,79.49236112868152,53.97937710806325
723.2455862243609,162.94058880735463,36.01113873540443,510.7183680576286,81.16728255704412,53.900490300516765
729.7724980394864,173.08094264530126,26.58090210926295,514.3042757254865,79.72334947852016,54.67045682027693
736.3588909739726,139.1788816552575,29.062540565434986,526.5545577450254,81.72111432326646,54.23231858611716
701.7321040927727,142.86655956049697,26.00270829726514,505.65108707447234,78.6460098287703,54.24976792758722
709.9657957904654,156.8227309112537,25.13021813839463,509.4068080413022,81.19452134392242,53.912345249170706
697.6208006665208,157.41755683783586,27.37464297075865,505.4514393890104,77.8120405297742,54.21054259901224
739.6241751079187,148.90199028074045,38.2073077397041,524.2169573846523,79.75031763101651,54.166683584064224
736.3500483962148,144.0394709062772,28.598110885540773,522.6604050604511,81.20112978834763,54.518326414982674
716.997856514028,179.1708186965217,39.552309438875824,503.0351206080602,79.06097696207121,53.80337526040385
732.1016647188211,169.26741756706346,33.95936499341809,503.78104442536295,79.35571608828356,54.674739810861475
716.0478988636021,146.09881187328273,28.558877314520355,515.6096036023608,81.14554854134006,54.35841297588118
721.1792844001379,163.6375486343741,32.456962052263194,505.452821164814,78.92550030521558,53.93648511321314
694.4562216058008,136.17370159514758,28.28642234050173,509.5245939449507,78.47732259178709,54.625037346402856
727.7635210248404,126.0101595742398,39.75960337273561,525.6265921367718,79.69597520815073,54.781605495486836
696.3856741817617,141.14586153316444,37.708974758574456,506.3746841135838,79.26010304755253,54.75637845543726
731.3033815126264,144.17836800740366,25.393581831734938,525.8998262071232,81.58450536189774,54.10895989593394
729.1014043835193,120.99222747364024,39.21664047201207,523.6204151179629,80.4701967601659,54.45381665083118
725.4372348871489,168.88752009815377,35.81597660954331,513.8986036308831,81.28117910489438,54.09508242244594
691.8080190262381,141.5516041433509,26.235718780319175,504.77663353292706,76.86171547908711,53.85901002989699
705.1564177972664,154.82508994680882,35.05956619489668,505.20677775137653,79.33820994387601,54.64260474669431
703.1556284955421,124.43779123625735,34.70390046948528,509.6055458730762,78.09869920124346,55.18429350424416
708.0068203735759,130.49980972503505,28.281831187113752,517.8296590895533,78.79198863139185,54.55015728561824
694.3821373381919,173.3816235196536,36.376700500113635,498.6938543352965,77.53180999852957,54.70279657988897
736.8478911515531,156.52125167296805,26.305970549694507,522.0355802037756,81.27982015168391,54.52433916731884
717.6901120356188,177.01704301022914,32.341677718468716,500.3884310361674,79.96103563305176,53.74253725108116
705.2762155329012,179.925002063479,25.14884810744632,496.02336198277965,79.60966419504042,54.12162319169952
709.8490758537142,142.31160691998565,39.5310623334212,511.929392238761,76.69961306998262,53.726022230241995
712.3601270252418,137.92818384499648,36.27345447665364,518.2440811090324,80.5136475082291,54.43922164091718
720.0297166680309,171.5013633095458,27.38278114239484,500.64700233558614,81.44981073981126,53.24146481126299
715.7839713848249,179.91668562224726,30.125110599269245,501.0979626842163,78.21756443395265,53.74850740364243
735.9695986607209,157.77847405394743,27.408435667122646,518.6378943144651,80.2161057870273,53.250536574726894
714.8481741452915,167.70844335069134,36.49926196193972,506.6954461704232,80.50176094203337,54.600052832084906
739.6079007411656,166.90475152891648,25.883444881415727,513.2258984917836,83.43113673856182,53.65117931600725
732.5712478872548,141.32038249317281,37.606099833455715,522.8018453038088,81.99985455104408,54.79207944842038
700.4255257178668,154.45622281542524,39.13294508253595,502.32347819274287,76.65898151415757,54.200336358813914
736.5297607321958,169.9834164758528,35.1494191420945,512.0818960658937,83.72414733985833,53.0810518443716
695.8183198942738,161.2868325756633,28.194481750021513,498.9332722535945,77.41710703511079,53.70894025046883
730.8724854245596,121.2698288389223,30.40135143720326,526.3494485766756,81.80665751161405,54.129972911550496
709.031164673829,140.202340133852,32.15859812213397,514.9328110093076,79.54696558311504,54.233759812250476
733.8987160222534,128.66854179567633,34.069371583033806,523.9221576674022,83.27933417587101,55.14871962836255
733.4028345053725,133.97833272468233,35.02994634717531,526.9570880459238,81.71395343312223,55.19762397769741
730.2962700058811,174.32936864947953,33.31322072978324,508.8073802219503,81.77980731977348,53.80735464917033
729.501521815353,122.2135973346461,30.269708812327835,525.0879105164886,81.35954086346483,53.75311884027454
705.233956954902,133.18804271771543,38.363759208473546,514.1470238006635,77.40860834635482,54.06334037414929
694.0459641525626,138.5741611342939,26.220880870269372,506.62432240020394,75.77489177530582,54.37848059050148
710.149008938258,157.01304431798368,31.993840813652426,505.8854802608421,79.44778872793717,54.01562514147435
698.6762257493255,152.04610140515194,36.63347257701221,502.3772293614539,76.62358585556717,53.42454721416798
724.7475544451231,133.09616897120316,25.913089979371012,515.176894305653,81.52927816085764,53.93550381486321
707.3049863268893,129.85446403338926,35.58002825216952,521.7099755063315,79.10024730726461,55.068842885834385
738.7805100429957,134.20788207576712,37.29567434129987,532.5651723881579,82.13770098328195,54.54996264478576
722.0486038672666,150.15177760209934,34.91246947790579,519.2360089073591,79.40631229336891,54.22037732281741
731.124028181718,136.2706671426722,25.19405338413034,516.7056528632763,82.88924422532665,53.94677742868786
696.6262336370925,176.85615009646332,27.702055406983092,492.27882182716075,78.75229169058971,53.55550078670842
